x,y,z
24.96092194393921,-10.0063401756226,42.15240837720064
20.65307630121722,-2.725841572591382,45.45349521232919
6.521415840224679,29.282608070984153,40.0
-15.984488385199807,25.386928350302888,40.0
7.602733642156482,-6.8983945638748265,48.93475854244633
-4.516622033060944,1.6254731234163717,49.76904622891139
-26.992192235303914,-3.5211613824585952,41.94070792024237
16.70357305528852,-17.024366673354812,43.944983633604934
-6.430498302948646,-17.294285760160086,46.47102722795891
-10.010062050027958,-14.719033327966404,46.724176992696236
-5.998662573045204,22.626982382807395,44.181848259017755
-26.725555900423302,-13.628817329957478,40.0
-16.972569862454446,-12.1315660019508,45.439597033913216
14.255060433399557,-0.2878754048420594,47.924006299467635
25.67785321043017,15.512828707350602,40.0
-3.7136396209238267,-6.530998349466361,49.432326885603636
-3.5791462832527685,-2.578547714455221,49.80502789445415
29.61566018026452,4.7867183003697455,40.0
-24.069752133328496,-2.023179061783988,43.77846249840311
-23.210784967595867,-5.865136356260798,43.89600934835072
-20.696472709585542,2.9654980775268673,45.41873884789807
7.002642259698629,16.041339641730687,46.83629387431634
-14.313777780711249,2.937019167457576,47.81725299569606
22.578454992663296,14.945634764870471,42.033812242281485
-10.284695667492116,-18.224523611625095,45.41026067042985
14.06693808790446,26.497570696783935,40.0
23.224445993975497,-13.725372886438965,42.09797201055083
14.105131326714885,14.828079111003225,45.61987878254343
-18.758210470152747,-23.412166494313414,40.0
9.794219600622679,-25.12070235746158,42.107286489188574
7.535758763200563,19.450931033092186,45.44088051313197
-13.380906287169365,-12.51971525292,46.521049826071135
29.989959959505224,0.7760809411865977,40.0
-4.896122914539558,29.59776985527324,40.0
-18.684323060533963,14.285301387161695,44.12285389735749
-9.763922669582598,22.02976933609288,43.81044484025416
-12.831821841353092,23.928858510076378,41.985164982842676
6.146402892864542,-26.149950382847084,42.17110179320932
20.141100959657244,18.03819844343393,42.05899962015492
-17.35744605113682,4.9000506380392785,46.633770706715595
12.716446458735108,3.302509734843586,48.24298310545676
4.988621121473509,22.55662617244452,44.343119816077206
7.349494949842789,1.7662574700211684,49.425350363268336
7.522033986263798,-14.479502146948331,47.262702232162
20.79972941470186,12.21800743906339,43.79602208527822
-3.3954089919956707,15.777715280738214,47.32372447617616
19.803298910865944,4.999373102237973,45.63809396580356
-11.490743757063894,17.356326964243944,45.46120018455029
27.058258056259394,-1.8075316249403157,42.00694585881857
29.195373132382276,-6.901462718943795,40.0
-13.763610357656654,-15.976283039729351,45.335652748770066
-10.113198731124605,-10.705929213467352,47.781861528209696
-21.82057034709961,-20.587926309545534,40.0
6.831389648386714,25.822761532499097,42.26721072306049
28.728359965062708,8.641836246873797,40.0
-17.96236209654273,10.636491651098183,45.433672460728985
-10.633542441240921,-6.627452998531068,48.4045931901363
-11.332151121725552,-27.777371203092173,40.0
6.610860540262408,12.331069372448004,48.00251296597998
-2.2297432451788644,-17.762160244652044,46.685478561367255
-0.3270635662052736,-8.697945020891703,49.236559402919355
21.36059974291971,-10.780207019934457,43.90343853538279
-18.319250919899716,-19.826492012552688,42.086996331526656
9.288321367219783,5.227276777216485,48.850820501539395
-22.05289536690711,15.048802646751685,42.27532785012278
23.48842595273128,4.210115264860714,43.938238195444825
3.0830333898014777,26.743420716328586,42.13412338600171
-12.357398607579508,27.336691454040157,40.0
-7.190369961206624,-4.551194723936949,49.270530811082054
-15.354211557225769,-22.478722449542598,41.939900148812754
-16.427020822075196,21.62118564946216,41.98425083317076
-19.84687524509382,7.290910335807897,45.30942693834134
-1.10470901058696,29.979653400296808,40.0
-3.295941973220918,-29.818396444295267,40.0
24.47685759260309,-17.345992113206684,40.0
-25.552688686415564,8.289827275389891,42.17035528234653
15.13046449721616,-20.711303358730266,42.91982009842457
-29.410626152768213,-5.9173532345218325,40.0
-23.44371655531659,-14.047216282997402,41.86965331564936
-6.824965827641218,-13.069328466083562,47.77669405575429
4.7405617264351205,-20.397841084552763,45.40325047402652
12.452430314918951,-27.293533652718686,40.0
17.55134395355365,24.33002929353057,40.0
-7.5668256060340715,-21.182730063402254,44.65462011157302
13.120766105138928,-3.9161882370011467,48.0885533833844
15.236324004033879,18.169178300895688,44.019715931777235
20.890779101621327,-16.788928509426157,42.210273963013314
-5.12678994567407,-27.010661382902338,41.762904550702935
8.518418638224613,-18.468457596360256,45.676609089504346
17.06913389165924,-3.085918804031596,46.89479473591429
-14.400634299153143,-5.100093832753538,47.60893587005661
-1.283878408860362,-26.58186859103834,42.32913793641481
2.6988590585968764,29.87835604215583,40.0
6.065947995900809,-1.9005076583554938,49.594277346802414
-5.013501126637581,26.313946874897066,42.21896500766331
-17.495311444444262,-15.982494342534881,44.028104116038634
21.00669620690014,1.2379329323650141,45.35621497133523
9.433217937491394,-3.5269219316027653,48.9752511073927
-20.319829738876077,-12.977231330057956,43.802922121580536
-24.39262651126337,11.900787593752446,41.99251155301859
2.0916650677005206,-1.869114511992229,49.92125146854415
-26.661097883659465,4.446572651639776,42.06440123538689
19.220839134841953,-6.474229569055056,45.70168152748541
-29.233765628463654,6.736983537166827,40.0
8.879571840469154,22.50586999016514,43.75658830297138
-10.88315375956845,13.851435109812583,46.79417388569054
-2.3918327908212964,23.539916181229415,44.04715066927083
26.231317224557852,-6.196239506568577,42.113235599296495
-8.883120590076174,25.450694188853735,42.11119012670637
17.34651522179613,20.66086248065603,42.09782858076429
3.5800148738407573,19.10114715701794,46.06874939467127
13.310704943223607,-23.720533630959796,41.95427771010899
22.938369516389123,8.022215870961638,43.69754291089238
3.794842679232264,-12.962250594725864,48.14124249081453
-16.37156232989175,18.049688089400554,43.65982944027406
19.632691255105566,8.831566892148144,45.128271186820506
-20.83471894147397,-1.3269123431651668,45.432959294584165
-14.69554214450165,-19.188385218335018,43.770388549702844
-19.25116813553229,23.008531578904947,40.0
2.925948596476879,10.904661813823909,48.70859447301786
-28.274761198754657,-10.026857890356187,40.0
-19.83713881652419,-5.327412910307248,45.5862544552307
14.257687338573257,22.97636347619986,42.057164350025275
-19.753394956886567,18.33166841678161,42.11595090621154
-7.5100333223445315,-0.6189892491190636,49.42890097712825
22.551520945179583,-7.1335486889625965,44.051576432192824
10.907876464056107,17.264017422173865,45.63958735014777
-7.0899962252454065,-8.592809282798104,48.743159337033795
1.5153894428975752,23.726565414167023,43.98583508907848
11.183567410674486,-14.947527326915363,46.38425645390921
-29.956427694871426,-1.616304353127737,40.0
-7.1612468349033325,15.619446888129024,46.95475931871554
26.21946601847067,6.7072071530348465,42.04227603154401
9.808386568315347,9.627863692589987,48.073899297263154
-11.404964936225348,-21.412572938471598,43.71988672169799
11.376924899257542,-7.483069919440067,48.10997032235028
-3.7781143523302028,-10.587629149972015,48.71989286650146
13.433975575963037,11.053718710317648,46.87583175686168
-8.659562292291604,7.707884361569262,48.63743927854958
-0.23678068960754842,20.56443820102391,45.57464005761644
23.90078311304313,-3.573790789749736,43.77191549354874
-0.23821244837319144,13.057727025533902,48.26426234550863
-15.115929977944365,7.865824072960269,47.00678113373773
17.04105210275125,12.014802270909637,45.44498948863628
-11.846013676599464,5.703996644559375,48.24040197026424
-20.921037290826863,-9.20598773413324,44.469764880363606
5.252650346861014,4.9834208967355575,49.47297424351603
-1.1583989464115751,9.011227296986316,49.16763055591556
-14.019378022216163,-0.8903286668049468,47.98608501154546
-29.883115520559745,2.645639201569513,40.0
-3.765574212981692,-20.670560889640736,45.37122836505733
4.13006686019538,-5.2984188788329005,49.54663767718999
16.270110695898552,8.109988072567592,46.57801618152086
-17.65248448499834,0.900462028394538,46.77156144113977
1.052388228958354,-15.988320579677623,47.363130006968575
10.227910554289652,28.20265671339227,40.0
8.68847420925825,-28.714289402927147,40.0
-3.3160642732398866,-14.43407935669579,47.75626734639497
28.100289090834945,-10.505891347786854,40.0
20.674923323298987,21.738158743916358,40.0
-0.019676901013222874,-12.391872962559274,48.44007738742124
17.879476138721163,-10.208604282427844,45.56433618093977
-4.075222155735453,19.34992911002604,45.92355395457074
-17.374351809880043,-8.227400108530741,46.156709010074216
16.032255376534422,-25.356789772003534,40.0
12.739439463496444,7.1320203504566795,47.82092604578649
-0.5650703088691239,-23.152069885927542,44.313230028324064
18.94004274861049,-13.854739524446334,44.151115199851425
4.779011857138441,-29.6169047280321,40.0
24.25247268933268,0.28222315817887683,43.723425283732745
-10.835314746298266,-2.7130837282395746,48.73638405782905
-4.510140998770159,-23.890863756578444,43.690791445518805
22.023855307736564,-20.37031657544584,40.0
14.976957570937886,-13.88257274309425,45.63951047010718
-21.593720384552128,10.500076506799525,43.8572643162468
-7.783040235174878,11.704628797964705,47.98360083819788
-23.135321108129578,5.970532848475389,43.92163082956973
-24.18234872571412,-10.38618537964906,42.5128352779195
-21.990807019364226,20.4059894794906,40.0
10.32349176062742,13.574229598244367,47.00176388905425
18.132367889543847,15.470467822944881,43.95317804274757
-14.808002817929921,15.201526310305878,45.272912987582956
-8.357816056104623,-24.945672516575026,42.518940878955505
15.52542447433693,-6.801080466400182,47.039414318007935
-17.29540736186495,-2.914762469442543,46.82278338516279
-14.540093494060164,11.785308603225277,46.36477307515624
26.9445549105933,2.6058085532299087,42.03808656984683
29.83115376610801,-3.178406044359336,40.0
-23.961126444255243,1.9082996721802117,43.843161517887474
0.26985378116999253,3.9360609541302316,49.84410299225135
-28.076103792535434,10.570354574505862,40.0
12.134776780156288,20.46815580468419,43.975013251287976
27.428416850720925,12.152446217247311,40.0
-3.164651364889637,5.232764190279483,49.6246225241828
0.6440620645754549,-29.99308560413508,40.0
7.460912891417864,-22.520607766922286,44.01314581616627
0.976953880817277,-19.91661330736285,45.851652919821035
23.41113723819078,18.75949501491437,40.0
6.255524615855174,8.512392482646428,48.87133705968985
-13.756783516452186,-8.85093332906221,47.24840617931959
12.913123442280426,-17.88145398449709,44.87209429439126
-27.141183214532752,0.46381424256450304,41.98977316042038
3.2372698392258084,-23.708923870673715,43.90224382514676
