-147.6226089654642,-151.6933086521232,-7.913524771189027
-142.7733798446712,-151.6823822517601,-7.91407154161403
-138.4853156975399,-151.6763045414099,-7.914124061712147
-130.8216721778796,-151.668302434131,-7.914113889936987
-127.0360407424299,-151.6714031334013,-7.913766637340241
-122.3212854146048,-151.6878313996864,-7.912937019831515
-117.4259642494289,-151.6953256856675,-7.911371225183303
-112.4766864374303,-151.6976721514307,-7.908956190752966
-107.4925908469014,-151.6984872788534,-7.905810191397105
-102.4977537960368,-151.6987944778101,-7.902310240816051
-97.49938408466365,-151.69890275401,-7.899085938555449
-92.49985890528913,-151.6989381893019,-7.896980508649706
-87.49997918739695,-151.698948261466,-7.896954987076849
-82.5000079993541,-151.6989446536508,-7.899951083370698
-77.50002393875427,-151.6989233789668,-7.906735709615183
-72.50005003009886,-151.6988733129684,-7.917759345918261
-67.50009377678521,-151.6987816457516,-7.933058461392758
-62.5001560680554,-151.6986392725748,-7.952222772801412
-57.50023231034947,-151.6984451061561,-7.974434418299386
-52.50031301451818,-151.6982086087,-7.998570425988126
-47.50038639145198,-151.6979482366027,-8.023348169114563
-42.50044166916236,-151.6976861364931,-8.047487544973828
-37.5004705870284,-151.6974432762159,-8.069860556476337
-32.50046779670316,-151.6972370975451,-8.089604855203573
-27.5004335384378,-151.6970771655062,-8.106185851329952
-22.50037334228599,-151.6969639130626,-8.119399450844417
-17.50029511879379,-151.6968914640198,-8.129320082861438
-12.50020681989514,-151.6968508192671,-8.136205903411375
-7.50011481201165,-151.696832205694,-8.140381708020147
-2.500022793081001,-151.6968268441457,-8.142124022282131
2.500068766093484,-151.6968293207361,-8.141571439489525
7.500160415408326,-151.6968410802132,-8.138681347902351
12.50025025086347,-151.6968693963906,-8.133242419847711
17.50033353912744,-151.6969237488281,-8.124940565687279
22.50040349682407,-151.697014148983,-8.113464064383324
27.50045216889872,-151.6971489624092,-8.098624816383568
32.50047228228493,-151.6973317702159,-8.080470093658898
37.50046016564207,-151.6975579107061,-8.059360799404077
42.50041795729349,-151.6978133860516,-8.035998377252206
47.50035260123926,-151.6980780868882,-8.01139090194089
52.50027388290867,-151.6983297649678,-7.986761960792954
57.50019366272369,-151.6985473197649,-7.963414789419043
62.5001232332483,-151.6987163214093,-7.942572205268164
67.50006977449951,-151.6988328921192,-7.925220171048931
72.50003524204625,-151.6989026572766,-7.911982315370767
77.50001687491461,-151.698937371493,-7.903048406267343
82.50000817105794,-151.6989502912974,-7.898171137542814
87.4999959488183,-151.6989517659511,-7.896732038745264
92.49993947078553,-151.6989459232919,-7.897863056951991
97.49969479450226,-151.6989266085093,-7.900598624719115
102.498795904512,-151.6988666562642,-7.904026643594107
107.495854589678,-151.6986908564476,-7.907408576401857
112.4867422242752,-151.6982252721202,-7.910246843312657
117.4576285208507,-151.6969843914497,-7.912292850529223
122.3773910345434,-151.6933086521232,-7.913524771189027
127.2266201553301,-151.6823822517601,-7.91407154161403
131.5146843024601,-151.6763045414099,-7.914124061712147
135.9553184226161,-151.6695454747797,-7.914121996083424
142.9639592575758,-151.6714031334013,-7.913766637340241
147.6787145853979,-151.6878313996864,-7.912937019831515
152.5740357505817,-151.6953256856675,-7.911371225183303
-150.0702181583212,-147.4871180936524,-7.913775189349428
-145.1678055305404,-147.47597533449,-7.914129114669305
